,Timestamp,Acc_X,Acc_Y,Acc_Z,AngV_X,AngV_Y,AngV_Z,Mag_X,Mag_Y,Mag_Z,Orin_X,Orin_Y,Orin_Z,Activity
9249,2021-02-11 11:16:00.036,-2.227218,5.445526,4.106411,-0.913279,-0.324513,0.382499,21.671762,-34.756454,-25.538635,-84.62468,-40.693392,5.482244,Walking
9250,2021-02-11 11:16:00.086,-1.345402,4.644841,7.106771,-0.728563,0.287511,0.580923,20.788139,-33.910229,-27.59436,-86.073842,-38.232835,3.741538,Walking
9251,2021-02-11 11:16:00.137,-0.491578,4.400549,7.999216,-0.472433,0.492656,0.508105,20.264885,-33.054077,-28.725769,-87.945807,-36.237895,3.076976,Walking
9252,2021-02-11 11:16:00.187,-0.599054,4.92416,7.549102,-0.277188,0.199616,0.417562,19.772953,-32.761452,-29.316467,-89.565569,-34.91859,3.290061,Walking
9253,2021-02-11 11:16:00.237,0.127984,5.226082,7.951465,-0.292784,-0.091198,0.182586,19.265335,-32.355515,-29.708496,-90.773306,-34.160123,2.991152,Walking
9254,2021-02-11 11:16:00.287,0.848885,5.740862,8.323591,-0.209999,0.151937,-0.269253,18.732338,-31.84127,-30.333191,-91.049905,-33.375864,2.471349,Walking
9255,2021-02-11 11:16:00.337,0.522114,5.813461,9.770931,0.102533,-0.600072,-0.405603,18.909246,-30.74353,-30.653717,-89.906579,-32.722001,3.12244,Walking
9256,2021-02-11 11:16:00.388,0.800236,6.383625,10.690768,0.288491,-0.627429,-0.581923,18.635511,-30.409607,-31.074921,-88.238902,-32.907173,2.349208,Walking
9257,2021-02-11 11:16:00.438,0.166753,7.600744,10.296937,-0.467429,-0.41744,-0.553893,18.14304,-29.846779,-31.075165,-85.914983,-33.484211,1.571283,Walking
9258,2021-02-11 11:16:00.488,0.806223,5.803432,10.197993,0.023311,0.234119,-0.899424,17.896568,-28.650581,-32.442078,-83.621423,-32.317434,1.442454,Walking
9259,2021-02-11 11:16:00.538,0.395029,2.628085,9.951156,0.1996,0.147776,-0.587559,18.836555,-27.771267,-32.455994,-80.45313,-32.116442,3.366362,Walking
9260,2021-02-11 11:16:00.588,-0.990341,2.975063,7.031029,0.121302,-0.387953,-0.523075,19.591135,-27.473225,-32.028442,-77.9819,-32.601066,4.896699,Walking
9261,2021-02-11 11:16:00.639,-0.698148,3.551664,7.085366,-0.257339,-0.441832,-0.720206,19.626747,-27.106911,-31.942566,-75.951144,-32.694823,4.817738,Walking
9262,2021-02-11 11:16:00.689,-0.124092,4.089795,6.743327,-0.277718,-0.101977,-0.533406,19.557465,-26.326206,-32.612305,-73.490699,-31.859951,4.759402,Walking
9263,2021-02-11 11:16:00.739,-1.186582,4.439767,7.983199,0.062767,-0.377447,-0.302443,19.804474,-25.19392,-33.140686,-71.566478,-30.951574,5.207517,Walking
9264,2021-02-11 11:16:00.789,-0.414039,5.872738,7.564969,0.159416,-0.418913,-0.463053,19.444267,-25.279572,-33.17038,-70.373966,-31.002372,4.711647,Walking
9265,2021-02-11 11:16:00.839,-0.300575,6.77566,7.759564,0.095359,-0.200534,-0.322607,19.283108,-25.117424,-33.526825,-68.815757,-31.297846,4.289375,Walking
9266,2021-02-11 11:16:00.890,0.20672,7.149582,8.378527,0.549145,0.029548,-0.391529,19.262896,-25.199837,-33.0289,-67.600175,-31.545093,4.28988,Walking
9267,2021-02-11 11:16:00.940,-1.203198,7.194339,9.113648,0.699948,0.019125,-0.072366,19.56424,-25.568096,-32.351074,-66.206431,-32.920236,5.018042,Walking
9268,2021-02-11 11:16:00.990,-0.601449,7.014563,9.443861,0.934899,0.126027,-0.016398,19.889849,-27.079674,-30.851501,-65.806304,-34.960588,5.39915,Walking
9269,2021-02-11 11:16:01.040,-0.740061,8.070467,8.218809,-0.287867,-0.06474,-0.708136,19.771364,-28.295341,-29.286163,-65.40254,-37.163333,5.847681,Walking
9270,2021-02-11 11:16:01.090,-0.349823,4.497996,11.114088,0.849371,0.483097,0.140667,20.682137,-27.717617,-29.487274,-63.436692,-36.71354,7.022331,Walking
9271,2021-02-11 11:16:01.141,-1.304837,4.531377,7.214697,-0.1241,0.151805,-0.038774,21.09141,-28.38863,-27.88678,-63.42048,-38.694779,8.37745,Walking
9272,2021-02-11 11:16:01.191,-1.225202,5.339696,5.971981,-0.363137,-0.004357,0.263374,21.57806,-28.992458,-27.644165,-63.696221,-38.558954,8.8056,Walking
9273,2021-02-11 11:16:01.241,-1.698967,4.531676,6.244415,-0.195964,-0.131136,0.154054,20.99934,-28.52264,-28.164032,-64.896376,-37.605396,8.101724,Walking
9274,2021-02-11 11:16:01.291,0.202529,4.494554,7.453001,0.087651,-0.037879,-0.088348,20.659794,-28.334354,-28.697418,-65.748311,-37.144109,7.314099,Walking
9275,2021-02-11 11:16:01.341,-0.528701,5.588628,5.963449,-0.080537,-0.287495,-0.280411,20.67008,-28.247101,-28.469116,-65.523648,-37.299558,7.299183,Walking
9276,2021-02-11 11:16:01.392,-0.043559,6.072422,7.613168,-0.259839,-0.394853,-0.296072,20.527355,-28.089867,-29.073547,-64.76436,-36.967587,7.020698,Walking
9277,2021-02-11 11:16:01.442,-0.201032,6.550229,7.659572,-0.33981,-0.373922,-0.254466,20.299908,-27.342999,-29.94046,-63.934757,-36.161498,6.418018,Walking
9278,2021-02-11 11:16:01.492,-0.533042,7.114855,10.098001,-0.217932,-0.630518,-0.445723,20.185947,-26.479465,-30.56012,-63.237984,-35.05,5.722774,Walking
9279,2021-02-11 11:16:01.542,-1.319656,7.527846,10.614577,-0.224882,-0.118734,-0.630241,19.852741,-25.806431,-31.413147,-62.010457,-34.327625,4.786492,Walking
9280,2021-02-11 11:16:01.592,0.186213,6.978338,10.705588,0.138038,0.23477,-0.982203,20.229252,-24.854607,-32.121002,-59.960487,-33.531901,5.545858,Walking
9281,2021-02-11 11:16:01.643,-0.530048,3.214565,11.207344,1.020601,-0.364589,-0.229069,21.692501,-24.192387,-31.781342,-56.904615,-33.705746,7.804899,Walking
9282,2021-02-11 11:16:01.693,-0.344583,3.494034,6.938521,0.408346,-0.645506,-0.475909,21.739685,-25.340046,-30.570404,-55.560148,-36.264561,7.719811,Walking
9283,2021-02-11 11:16:01.743,-0.262105,4.419559,5.726342,-0.217279,-0.163299,-0.572043,21.503265,-25.615047,-30.659546,-53.925505,-37.325107,6.993785,Walking
9284,2021-02-11 11:16:01.793,-0.320034,4.84722,5.239854,-0.205132,-0.113871,-0.837468,21.814774,-24.553726,-31.211182,-52.085949,-36.624555,7.536633,Walking
9285,2021-02-11 11:16:01.844,-1.036594,5.509742,6.508765,-0.078641,-0.130558,-0.552291,22.801193,-23.682648,-31.507019,-49.537663,-35.64708,8.761929,Walking
9286,2021-02-11 11:16:01.894,-1.461112,5.91465,7.228917,0.167664,-0.126006,-0.456428,23.239471,-22.620434,-31.681976,-47.676689,-35.200849,9.465479,Walking
9287,2021-02-11 11:16:01.944,-1.05321,6.856342,7.147038,0.136446,-0.003565,-0.175369,23.675377,-22.319729,-31.6586,-46.174537,-35.400056,10.019532,Walking
9288,2021-02-11 11:16:01.994,-1.424138,7.394473,7.654183,0.420271,0.079068,0.040257,24.096157,-22.569691,-31.211151,-45.597363,-35.704753,10.394667,Walking
9289,2021-02-11 11:16:02.044,-1.546284,7.621551,8.8243,0.566361,0.189176,0.197443,24.293274,-22.894558,-31.08429,-45.571649,-36.834471,10.65688,Walking
9290,2021-02-11 11:16:02.095,-1.518293,6.89586,9.379944,0.726098,0.275458,0.066444,24.313812,-23.914219,-29.836578,-45.976815,-38.652815,11.064537,Walking
9291,2021-02-11 11:16:02.145,-1.499881,7.61721,7.82378,-0.618806,-0.080445,-0.325895,24.378132,-24.913418,-28.506683,-45.962811,-40.382318,11.81563,Walking
9292,2021-02-11 11:16:02.195,-0.950523,4.606221,10.736873,0.29072,0.128453,0.028881,24.805954,-23.941235,-28.895325,-45.42958,-38.961024,12.108438,Walking
9293,2021-02-11 11:16:02.245,-0.787363,4.497847,8.811277,-0.151748,-0.760006,-0.123255,24.830353,-24.08136,-28.922272,-45.375893,-39.416353,12.316259,Walking
9294,2021-02-11 11:16:02.295,0.099094,5.295987,7.97302,-0.302418,-0.553303,-0.248198,24.06464,-23.598278,-29.694427,-45.185436,-39.019065,10.463249,Walking
9295,2021-02-11 11:16:02.346,-0.043559,4.843777,7.337142,-0.309028,-0.609956,-0.40036,23.542675,-22.882736,-30.919617,-44.54876,-38.03045,9.182484,Walking
9296,2021-02-11 11:16:02.396,-0.059277,4.661906,7.977211,0.1123,-1.035326,-0.557577,23.045296,-21.922024,-32.112671,-43.350941,-37.050007,8.151039,Walking
9297,2021-02-11 11:16:02.446,-0.583337,4.719087,6.869066,0.007044,-0.998637,-0.622544,22.21603,-21.376297,-32.829956,-41.445186,-37.062031,6.37515,Walking
9298,2021-02-11 11:16:02.496,-0.254022,5.359754,6.649921,-0.09968,-0.995392,-0.84919,21.315102,-20.610939,-34.094727,-39.245418,-36.913066,4.794281,Walking
9299,2021-02-11 11:16:02.546,-0.225731,5.807324,7.736811,-0.071113,-1.051225,-1.025032,20.527948,-19.503693,-35.072174,-36.327938,-36.441986,3.621434,Walking
9300,2021-02-11 11:16:02.597,-0.246837,6.022576,8.512348,-0.145191,-0.765294,-1.066611,20.072453,-18.355633,-35.792023,-32.807267,-36.020329,2.75995,Walking
9301,2021-02-11 11:16:02.647,-0.586929,6.696475,9.946815,0.333697,-0.956427,-1.135929,19.598204,-17.117729,-36.924286,-29.166062,-35.518309,2.579087,Walking
9302,2021-02-11 11:16:02.697,-0.847837,7.585027,10.226434,0.004978,-0.840347,-1.232759,18.850327,-16.119625,-37.679108,-25.237209,-36.106406,2.033255,Walking
9303,2021-02-11 11:16:02.747,0.441133,6.790629,9.879755,-0.04397,-0.748001,-1.418898,18.404045,-15.100953,-38.088379,-20.909331,-36.213451,2.106256,Walking
9304,2021-02-11 11:16:02.797,0.997675,3.840863,9.191486,0.288495,-0.546758,-1.11383,18.001873,-13.5733,-38.801849,-16.035349,-36.022696,2.939672,Walking
9305,2021-02-11 11:16:02.848,0.111219,2.865491,7.66047,-0.069505,-1.11994,-0.856756,17.737606,-12.898962,-39.455017,-12.087688,-36.446928,3.56329,Walking
9306,2021-02-11 11:16:02.898,0.583936,4.19802,6.86203,-0.680912,-0.887471,-1.027352,16.515844,-11.982238,-40.136169,-9.088453,-36.116623,2.300926,Walking
9307,2021-02-11 11:16:02.948,0.730032,4.916376,7.171886,-0.655174,-0.677408,-1.018273,15.298125,-9.781723,-41.316711,-5.698139,-34.169646,1.692548,Walking
9308,2021-02-11 11:16:02.998,0.380808,4.877757,9.557026,0.184872,-1.123848,-0.976609,14.30848,-7.79566,-42.058807,-2.348359,-32.263795,1.496743,Walking
9309,2021-02-11 11:16:03.048,0.918041,5.479356,8.298443,-0.096385,-0.775722,-1.058334,12.668886,-7.212975,-42.904266,0.838504,-32.519572,0.190667,Walking
9310,2021-02-11 11:16:03.099,1.587898,5.915698,7.97302,-0.052591,-1.093293,-1.148093,11.395947,-6.672763,-43.270111,4.297997,-32.31954,-0.320224,Walking
9311,2021-02-11 11:16:03.149,1.368005,5.56857,8.475974,-0.073648,-0.679716,-1.173841,10.033844,-5.739125,-43.916138,8.045862,-32.104448,-1.287768,Walking
9312,2021-02-11 11:16:03.199,0.702489,5.676496,8.060438,0.228579,-0.982674,-1.029434,8.900656,-5.231983,-44.128357,11.725688,-31.978758,-1.362059,Walking
9313,2021-02-11 11:16:03.249,0.177531,5.696853,9.003028,0.498213,-1.182574,-0.821096,7.189541,-5.297746,-44.487061,14.967158,-32.63652,-2.251271,Walking
9314,2021-02-11 11:16:03.299,0.879272,5.966892,8.658295,0.619599,-1.103497,-0.793613,5.148194,-5.907826,-44.920502,17.431151,-34.109457,-4.17594,Walking
9315,2021-02-11 11:16:03.350,1.668131,6.765331,8.1989,-0.182825,-0.520675,-0.900082,3.180492,-7.139244,-44.721832,19.773578,-35.919743,-5.852011,Walking
9316,2021-02-11 11:16:03.400,1.279689,6.316415,8.262069,-0.170946,-0.219423,-0.854225,2.380916,-7.194501,-44.90744,22.693631,-35.916616,-5.566853,Walking
9317,2021-02-11 11:16:03.450,2.39472,4.653972,9.754765,0.477535,0.038964,-1.138609,2.189559,-6.604445,-44.751923,25.494358,-35.650082,-4.453652,Walking
9318,2021-02-11 11:16:03.500,0.037422,4.778214,7.399563,0.236164,-0.371747,-0.781005,2.789943,-7.582765,-44.764587,28.918822,-37.0314,-2.237247,Walking
9319,2021-02-11 11:16:03.550,0.407004,5.572163,6.160739,-0.242523,-0.203152,-1.120023,2.77434,-8.045022,-44.715942,31.585894,-37.824857,-1.360556,Walking
9320,2021-02-11 11:16:03.601,0.732128,5.275779,6.269712,-0.642569,-0.513135,-1.041267,2.685355,-7.280963,-44.709747,35.074222,-37.084841,0.262982,Walking
9321,2021-02-11 11:16:03.651,0.78856,5.164261,9.333391,-0.345579,-0.416301,-1.189196,2.154448,-5.921055,-45.211121,38.417593,-35.357648,1.07218,Walking
9322,2021-02-11 11:16:03.701,-0.42796,5.537884,7.80462,-0.270692,-0.493773,-1.025825,1.662355,-4.879923,-45.277344,42.043199,-34.218152,2.017648,Walking
9323,2021-02-11 11:16:03.751,-0.436343,5.658533,8.881331,-0.004143,-0.578714,-1.246583,1.320414,-4.533487,-45.655426,45.320818,-33.263713,2.638199,Walking
9324,2021-02-11 11:16:03.801,-1.252446,5.663473,6.744525,-0.225145,-0.952708,-1.125564,0.347418,-4.576909,-45.524658,49.056756,-33.046336,3.166788,Walking
9325,2021-02-11 11:16:03.852,-0.210612,5.343887,7.159312,-0.147201,-0.964847,-1.415999,-1.018005,-3.874525,-45.399475,52.494304,-32.294544,2.590069,Walking
9326,2021-02-11 11:16:03.902,-0.617616,5.629044,7.924221,-0.513456,-1.082597,-1.32251,-2.593453,-3.752823,-45.631287,56.616771,-31.61038,2.154991,Walking
9327,2021-02-11 11:16:03.952,-0.73587,6.012996,9.163644,-0.100164,-0.864525,-1.65095,-4.415931,-3.058253,-45.493256,60.619804,-30.198003,1.386399,Walking
9328,2021-02-11 11:16:04.002,-2.061962,6.445297,9.625583,-0.66733,-0.626282,-1.269381,-5.84284,-2.93055,-45.331116,65.380941,-29.555547,1.387938,Walking
9329,2021-02-11 11:16:04.052,-1.406775,5.43864,10.834021,0.112057,-0.316718,-0.992406,-7.002505,-2.176844,-45.066589,69.161025,-27.960084,1.560077,Walking
9330,2021-02-11 11:16:04.103,-0.058528,4.515211,10.485246,-0.006531,0.384,-0.492368,-7.059553,-2.677459,-45.235901,71.855334,-27.913834,2.186326,Walking
9331,2021-02-11 11:16:04.153,0.27887,3.643124,7.916438,-0.103331,0.033121,-0.300678,-6.491764,-2.719792,-45.342285,72.926631,-27.818453,3.806082,Walking
9332,2021-02-11 11:16:04.203,-0.028441,4.529431,7.914941,-0.292468,-0.204588,-0.41302,-6.405627,-2.464898,-45.284912,73.314717,-27.398566,4.367524,Walking
9333,2021-02-11 11:16:04.253,-0.39937,4.497098,7.861652,-0.137763,0.208337,-0.332745,-6.714523,-1.914041,-45.276123,73.960753,-26.552017,4.36321,Walking
9334,2021-02-11 11:16:04.303,-0.3127,4.406237,8.406968,0.184864,-0.042548,-0.329717,-6.208024,-1.760231,-45.627838,74.535673,-26.046631,5.277028,Walking
9335,2021-02-11 11:16:04.354,-0.266596,4.88554,8.630902,0.490891,-0.215834,-0.118691,-6.193332,-1.891958,-45.539398,75.033381,-26.443983,5.608797,Walking
9336,2021-02-11 11:16:04.404,0.318089,4.912484,8.151299,0.341813,-0.085071,-0.32011,-6.529969,-2.997104,-45.484619,75.122847,-27.718011,5.193976,Walking
9337,2021-02-11 11:16:04.454,0.637674,5.445825,7.113058,0.357615,0.166573,-0.458762,-6.46845,-3.927745,-45.323517,75.715413,-28.650033,5.452558,Walking
9338,2021-02-11 11:16:04.504,-1.315015,6.060298,7.904762,0.307189,0.172629,-0.179402,-6.159788,-4.513397,-45.135681,76.735432,-29.481605,6.594952,Walking
9339,2021-02-11 11:16:04.554,-2.167942,6.701265,7.329957,0.196396,0.315947,0.019773,-5.644126,-5.401101,-45.115479,77.01414,-30.277284,7.496194,Walking
9340,2021-02-11 11:16:04.605,-1.960623,6.878945,9.461824,0.514776,0.445577,0.467362,-4.997919,-5.677545,-45.315369,76.508835,-30.855503,8.346462,Walking
9341,2021-02-11 11:16:04.655,-1.248105,6.449039,10.224189,0.565907,0.592186,0.512616,-4.137815,-6.648759,-45.16333,74.809745,-32.532839,9.039515,Walking
9342,2021-02-11 11:16:04.705,-1.615441,8.375683,7.354806,-0.709034,0.255196,0.072455,-3.244892,-7.398732,-45.174316,72.939213,-34.016308,9.819953,Walking
9343,2021-02-11 11:16:04.755,0.190853,4.41911,12.532688,0.692615,0.834685,0.437573,-2.480352,-6.263076,-45.460022,71.82338,-32.648104,10.38016,Walking
9344,2021-02-11 11:16:04.805,-1.282234,3.869304,7.648794,0.073926,0.070925,0.40917,-1.333886,-7.253875,-45.447205,70.504308,-34.432871,12.014769,Walking
9345,2021-02-11 11:16:04.856,-0.968037,4.310586,6.28034,-0.332263,-0.030009,0.395789,-1.243235,-7.428262,-45.301849,68.825087,-34.9711,11.560215,Walking
9346,2021-02-11 11:16:04.906,-0.56762,4.033213,6.714437,-0.288292,-0.203711,0.171547,-1.56655,-6.692948,-45.494263,66.98641,-34.333767,10.508165,Walking
9347,2021-02-11 11:16:04.956,0.306413,4.244424,7.529043,-0.151643,0.032701,0.03461,-2.047163,-5.995894,-45.467896,65.876583,-33.586727,9.531775,Walking
9348,2021-02-11 11:16:05.006,-0.236059,4.713548,7.041507,-0.010898,-0.549031,-0.077994,-2.328167,-5.229597,-45.683655,65.378828,-33.163994,9.300787,Walking
9349,2021-02-11 11:16:05.056,0.700394,5.147346,6.427634,-0.765337,-0.780325,-0.539867,-3.160304,-5.16715,-45.904388,65.403944,-32.909433,7.917068,Walking
9350,2021-02-11 11:16:05.107,0.940195,5.688022,7.775581,-0.622156,-0.455505,-0.628101,-4.80231,-3.483786,-45.844727,66.527081,-30.749845,6.476162,Walking
9351,2021-02-11 11:16:05.157,0.095052,6.004314,12.152179,0.161584,-1.192732,-0.731381,-5.792116,-2.327231,-45.944702,68.046315,-28.746986,5.907802,Walking
9352,2021-02-11 11:16:05.207,0.386496,6.436914,12.899875,0.496326,-0.853747,-0.967551,-7.897825,-2.587269,-45.358368,70.128904,-28.902793,3.898968,Walking
9353,2021-02-11 11:16:05.257,0.260758,6.588549,11.092533,0.171116,-0.712361,-1.345653,-9.518361,-3.991034,-44.966003,73.0483,-30.100324,3.015669,Walking
9354,2021-02-11 11:16:05.307,1.156794,3.794609,10.10339,0.773051,-0.136604,-1.225392,-10.446858,-5.196898,-44.775482,77.128017,-30.535323,3.332346,Walking
9355,2021-02-11 11:16:05.358,-1.297502,1.533112,9.473799,0.695816,-0.453676,-0.588476,-10.443896,-7.287681,-44.62027,80.990984,-32.225872,4.890472,Walking
9356,2021-02-11 11:16:05.408,-0.647553,3.251089,6.414162,0.161836,-0.740574,-0.758538,-10.828073,-9.01644,-43.999329,83.094234,-34.097123,4.915738,Walking
9357,2021-02-11 11:16:05.458,-0.670007,4.263584,5.392686,-0.325408,-0.147589,-0.745349,-11.845237,-9.943976,-43.338654,85.349469,-34.39407,4.391314,Walking
9358,2021-02-11 11:16:05.508,-1.154549,4.809648,6.543642,0.01763,-0.393181,-0.554771,-12.009961,-9.655849,-43.766418,87.407801,-33.422417,5.140626,Walking
9359,2021-02-11 11:16:05.558,-0.705782,5.539081,7.111112,-0.029007,-0.268594,-0.49205,-12.336919,-9.851225,-43.186279,88.938285,-33.228604,5.125837,Walking
9360,2021-02-11 11:16:05.609,0.25956,6.728209,6.741531,-0.111914,-0.082065,-0.629059,-12.672021,-9.986338,-43.180389,90.296148,-33.024073,5.247778,Walking
9361,2021-02-11 11:16:05.659,-0.217198,6.877149,8.471933,0.376224,-0.249679,-0.507209,-12.646966,-10.129637,-43.167419,91.962127,-32.547623,6.024565,Walking
9362,2021-02-11 11:16:05.709,-0.530796,6.928642,9.332792,0.702489,0.01645,-0.309267,-12.734149,-11.051336,-42.87265,93.40993,-33.41196,6.337964,Walking
9363,2021-02-11 11:16:05.759,-0.464783,7.762258,8.830886,0.982835,-0.350502,-0.266815,-12.548533,-12.788437,-42.517059,94.442919,-35.284242,6.936493,Walking
9364,2021-02-11 11:16:05.809,0.41823,9.278006,10.641221,0.194338,-0.506058,-1.095929,-13.045495,-14.951716,-41.608398,95.837114,-37.868959,6.881593,Walking
9365,2021-02-11 11:16:05.860,-0.859513,6.9969,9.410032,0.67998,0.154906,-0.581958,-13.234599,-16.3013,-41.222534,99.303649,-38.453119,7.808992,Walking
9366,2021-02-11 11:16:05.910,-1.169518,2.808759,9.85341,0.466261,0.536839,-0.18197,-12.607976,-17.93623,-41.061035,101.431146,-39.785835,9.58424,Walking
9367,2021-02-11 11:16:05.960,-2.681823,5.119354,4.212839,-0.51109,-0.047821,0.183569,-11.635056,-19.135258,-41.170013,102.168006,-41.012164,11.600301,Walking
9368,2021-02-11 11:16:06.010,-2.492467,4.959187,5.870941,-0.514077,-0.524231,0.166008,-11.955665,-18.286926,-42.010315,100.990367,-39.846184,10.889767,Walking
9369,2021-02-11 11:16:06.060,-1.233585,5.266648,6.047574,-0.309751,-0.160711,0.257555,-13.343993,-17.26049,-42.093018,99.705373,-38.484463,8.824211,Walking
9370,2021-02-11 11:16:06.111,-0.499362,5.275779,8.051158,-0.149897,-0.299443,0.006401,-14.186894,-16.398197,-42.597198,98.41828,-37.609643,7.56672,Walking
9371,2021-02-11 11:16:06.161,-0.276924,6.271957,7.229666,-0.172784,-0.255277,-0.059708,-15.275151,-16.049438,-43.141663,98.019398,-37.227917,6.606141,Walking
9372,2021-02-11 11:16:06.211,-0.253273,6.18394,7.831564,0.023321,-0.183289,-0.159598,-16.063908,-16.078709,-43.286285,97.995057,-36.730136,5.927849,Walking
9373,2021-02-11 11:16:06.261,-0.727487,6.210286,8.169412,-0.001392,-0.496911,-0.132569,-16.700943,-16.55212,-43.434906,98.351792,-36.683782,5.603731,Walking
9374,2021-02-11 11:16:06.311,-0.362995,7.210206,9.316177,0.167981,-0.508321,-0.432765,-17.722443,-17.111309,-43.341583,98.761335,-36.629689,4.530546,Walking
9375,2021-02-11 11:16:06.362,0.145348,7.369924,11.427087,0.014137,-0.788993,-0.55999,-18.674988,-18.072624,-42.761383,100.127386,-36.953052,3.695272,Walking
9376,2021-02-11 11:16:06.412,1.737138,7.081474,9.817335,0.005458,-0.291167,-1.117849,-19.657383,-19.411259,-41.586151,102.232563,-36.985865,2.702607,Walking
9377,2021-02-11 11:16:06.462,1.533561,3.240761,10.30517,0.657633,-0.248569,-0.706484,-19.009323,-20.893066,-41.206146,105.900937,-36.930751,3.846511,Walking
9378,2021-02-11 11:16:06.512,0.647104,3.329227,6.774911,0.464047,-0.542852,-1.074624,-18.704662,-22.591042,-40.050629,108.807878,-38.541304,4.895706,Walking
9379,2021-02-11 11:16:06.562,0.685724,3.940855,4.856501,-0.317021,-0.174084,-1.208989,-18.308739,-24.708256,-38.824524,112.802409,-39.517816,5.963255,Walking
9380,2021-02-11 11:16:06.613,-0.509989,4.834347,4.878804,-0.365766,-0.554168,-0.910808,-16.913044,-25.780102,-38.549164,117.001271,-38.361014,7.966658,Walking
9381,2021-02-11 11:16:06.663,-1.24047,5.815856,6.996151,-0.320674,-0.809465,-0.614399,-16.539272,-26.080776,-38.479736,120.038445,-36.903291,8.270668,Walking
9382,2021-02-11 11:16:06.713,-0.693807,6.462661,7.172934,-0.219085,-0.349615,-0.402371,-16.713078,-26.285213,-38.545105,122.037548,-35.767759,7.250452,Walking
9383,2021-02-11 11:16:06.763,-0.472717,7.157965,8.328531,0.161307,-0.713667,-0.327028,-16.996761,-26.034134,-38.071259,123.363457,-34.962175,6.786331,Walking
9384,2021-02-11 11:16:06.813,0.071252,7.937095,9.335487,0.688437,-0.262452,-0.285768,-17.621048,-26.656487,-37.407776,124.541914,-35.293113,5.572021,Walking
9385,2021-02-11 11:16:06.864,-0.01422,7.61736,8.098759,0.782127,-0.571851,-0.379482,-17.632778,-27.812576,-35.733124,125.686996,-37.025054,5.307079,Walking
9386,2021-02-11 11:16:06.914,1.330284,7.368278,9.19942,0.941939,-0.727532,-1.008283,-17.679192,-29.716316,-33.691315,127.495232,-39.287222,4.74911,Walking
9387,2021-02-11 11:16:06.964,-1.254541,7.92991,6.238577,-1.203928,0.881163,-0.9763,-16.851582,-31.683167,-31.97757,131.482249,-41.25391,5.335776,Walking
9388,2021-02-11 11:16:07.014,-1.456771,4.214785,10.390643,0.231295,0.804025,-0.118084,-14.031184,-31.014111,-34.107788,134.708243,-38.339725,9.390474,Walking
9389,2021-02-11 11:16:07.064,-4.42914,5.165009,7.394024,-0.581274,-0.356876,0.440859,-12.797996,-31.195347,-34.229492,135.477764,-38.410247,12.074351,Walking
9390,2021-02-11 11:16:07.115,-3.44793,5.821394,6.618337,-0.470262,-0.483072,0.821176,-13.474448,-30.095543,-35.048096,133.675909,-37.22637,10.097014,Walking
9391,2021-02-11 11:16:07.165,-1.827101,4.465813,8.352331,0.166416,-0.620934,0.808881,-15.823571,-28.602657,-35.574097,130.81057,-36.24154,6.790975,Walking
9392,2021-02-11 11:16:07.215,-1.183439,4.805607,7.364984,0.356958,-0.547291,0.972382,-18.016224,-28.065258,-34.524384,128.029515,-36.836697,3.301979,Walking
9393,2021-02-11 11:16:07.265,0.36045,5.063371,6.439758,0.136368,-0.673589,0.669584,-20.279514,-27.32275,-33.569092,124.764032,-37.841422,-0.405933,Walking
9394,2021-02-11 11:16:07.316,2.080374,5.901328,6.583011,-0.324531,-0.117143,0.374099,-22.310181,-26.930187,-32.614777,122.396177,-38.135162,-3.841981,Walking
9395,2021-02-11 11:16:07.366,1.982178,6.072273,7.507189,-0.375909,-0.151461,0.231931,-23.256203,-25.877178,-32.361359,121.185138,-37.217034,-5.219303,Walking
9396,2021-02-11 11:16:07.416,1.923051,7.459139,9.153166,-0.260632,-0.793941,-0.107928,-23.797684,-25.031666,-32.91394,120.605472,-36.013841,-6.110494,Walking
9397,2021-02-11 11:16:07.466,1.109942,8.097411,11.376193,0.515202,-1.137599,-0.383554,-24.831451,-25.011036,-32.042023,121.11344,-35.43192,-8.198976,Walking
9398,2021-02-11 11:16:07.516,2.055376,7.532037,11.426189,0.872333,-0.260684,-0.822747,-25.949005,-25.893986,-29.96286,122.274295,-36.936833,-10.771695,Walking
9399,2021-02-11 11:16:07.567,2.02918,5.003944,11.023526,1.596112,0.7297,-0.537548,-24.999699,-28.351414,-28.276093,124.632953,-39.887445,-10.315997,Walking
9400,2021-02-11 11:16:07.617,-0.813259,3.5828,7.112759,1.13236,0.947204,-0.030708,-23.669228,-30.57935,-26.891846,125.908009,-44.446742,-7.627682,Walking
9401,2021-02-11 11:16:07.667,-1.933829,4.271218,3.692372,-0.180485,1.032333,0.390171,-22.361629,-32.438896,-25.660034,125.637567,-47.591388,-5.267462,Walking
9402,2021-02-11 11:16:07.717,-2.105522,5.02535,2.926714,-0.59608,0.434727,0.741944,-21.654408,-32.10709,-26.878601,124.155915,-47.229079,-3.663997,Walking
9403,2021-02-11 11:16:07.767,-0.97148,5.260361,4.520001,-0.661573,0.141218,0.739963,-22.503654,-30.269814,-28.803925,121.433322,-45.337937,-4.403217,Walking
9404,2021-02-11 11:16:07.818,0.144899,6.233188,5.509892,-0.576899,0.380989,1.006574,-23.225151,-28.466114,-29.938599,118.71071,-43.209589,-5.878013,Walking
